params,mean_test_score,std_test_score
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7716713568393754,0.0070507676852456435
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7716713568393754,0.0070507676852456435
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7716713568393754,0.0070507676852456435
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7707885008000882,0.006831000547783061
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7707885008000882,0.006831000547783061
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7707885008000882,0.006831000547783061
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7703470727804448,0.0077056536667671075
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7703470727804448,0.0077056536667671075
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7703470727804448,0.0077056536667671075
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7701815372730785,0.006884278364199593
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7701815372730785,0.006884278364199593
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7701815372730785,0.006884278364199593
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.770016001765712,0.0063198056499903475
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.770016001765712,0.0063198056499903475
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.770016001765712,0.0063198056499903475
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7699608232632568,0.007162586208545593
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7699608232632568,0.007162586208545593
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7699608232632568,0.007162586208545593
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7699608232632565,0.0070559476303683885
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7699608232632565,0.0070559476303683885
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7699608232632565,0.0070559476303683885
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7695193952436131,0.006417333374853353
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7695193952436131,0.006417333374853353
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7695193952436131,0.006417333374853353
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7692986812337913,0.0053389300146430224
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7692986812337913,0.0053389300146430224
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7692986812337913,0.0053389300146430224
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7691883242288804,0.007440304954523288
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7691883242288804,0.007440304954523288
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7691883242288804,0.007440304954523288
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7691331457264249,0.006283569318760375
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7691331457264249,0.006283569318760375
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.7691331457264249,0.006283569318760375
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7689124317166032,0.006070136872121863
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7689124317166032,0.006070136872121863
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7689124317166032,0.006070136872121863
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005949051248443886
"{'eval_metric': 'logloss', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005774529802770481
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005949051248443886
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005949051248443886
"{'eval_metric': 'error', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005774529802770481
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.768636539204326,0.005774529802770481
"{'eval_metric': 'auc', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7685813607018707,0.005022759387618052
"{'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7685813607018707,0.005022759387618052
"{'eval_metric': 'error', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.7685813607018707,0.005022759387618052
"{'eval_metric': 'auc', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7685261821994152,0.007184232543733282
"{'eval_metric': 'error', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7685261821994152,0.007184232543733282
"{'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'objective': 'binary:logistic'}",0.7685261821994152,0.007184232543733282
"{'eval_metric': 'auc', 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.7675881476576726,0.007926137875849282
